Order_ID,Customer,Country,Product,Category,Amount,Date
18856,Raj,,Headphones,electronics,27168,March 5 2024
18857,,USA ,Tablet,Gadgets,35444,
18858,Amit,USA,Tablet,Gadgets,885,01-02-2024
18859,John,india,Tablet,Gadgets,40070,March 5 2024
18860,Raj,india,Phone,electronics,47839,
18861,Praful,USA,,Electronics,6418,
18862,,USA ,,Gadgets,3343,March 5 2024
18863,Raj,,Tablet,Electronics,2451,01-02-2024
18864,Amit,india,,,28399,March 5 2024
18865,John,Germany,Tablet,,33729,March 5 2024
18866,John,,Laptop,Gadgets,21037,
18867,,USA,Headphones,Electronics,26337,
18868,Raj,Germany,Headphones,,31521,
18869,Raj,India,Laptop,,37822,2024-01-01
18870,Raj,,,Gadgets,49845,01-02-2024
18871,Raj,India,Phone,Gadgets,49519,01-02-2024
18872,Amit,India,Laptop,Gadgets,14353,March 5 2024
18873,,UK,Tablet,Gadgets,4395,
18874,Amit,UK,Tablet,Electronics,36021,01-02-2024
18875,Sara,UK,Tablet,Gadgets,12108,2024-01-01
18876,Praful,Germany,Tablet,electronics,37096,01-02-2024
18877,Praful,Germany,,,5873,
18878,John,USA,Phone,Electronics,24306,01-02-2024
18879,Sara,UK,Laptop,Electronics,35764,March 5 2024
18880,Praful,India,Headphones,Gadgets,43922,2024-01-01
18881,Praful,Germany,,Gadgets,21290,
18882,Sara,India,Phone,,1038,2024-01-01
18883,John,,Headphones,Electronics,1377,
18884,Amit,UK,Tablet,,37101,
18885,Praful,india,Laptop,Gadgets,11765,
18886,Amit,USA,Laptop,Electronics,26421,
18887,Amit,,Laptop,electronics,29320,March 5 2024
18888,,india,Phone,Gadgets,20304,01-02-2024
18889,,india,Headphones,Gadgets,24972,March 5 2024
18890,,USA,Tablet,electronics,890,March 5 2024
18891,Raj,India,,Electronics,38502,01-02-2024
18892,John,india,,,5969,01-02-2024
18893,Sara,UK,Laptop,Gadgets,39933,01-02-2024
18894,John,USA ,Headphones,Gadgets,8817,March 5 2024
18895,John,USA ,Tablet,Gadgets,2830,2024-01-01
18896,John,Germany,,Electronics,6071,01-02-2024
18897,Amit,India,,Gadgets,508,March 5 2024
18898,John,USA,,Gadgets,44604,March 5 2024
18899,Amit,UK,Phone,,25277,2024-01-01
18900,Praful,Germany,Tablet,electronics,17781,
18901,Praful,,Phone,Electronics,25403,01-02-2024
18902,Sara,Germany,Phone,Gadgets,18435,01-02-2024
18903,John,,Headphones,electronics,24154,01-02-2024
18904,John,India,Tablet,electronics,18805,2024-01-01
18905,Amit,UK,Headphones,Electronics,34034,2024-01-01
18906,Sara,UK,Tablet,,9360,March 5 2024
18907,Amit,Germany,Laptop,,11994,2024-01-01
18908,Amit,india,Headphones,electronics,10995,March 5 2024
18909,Sara,India,Tablet,,15058,March 5 2024
18910,John,UK,,Electronics,46014,2024-01-01
18911,Sara,india,Laptop,electronics,14295,March 5 2024
18912,John,Germany,Headphones,Electronics,26160,2024-01-01
18913,Praful,USA,Phone,Electronics,34173,2024-01-01
18914,Sara,India,,Gadgets,48476,March 5 2024
18915,John,India,Laptop,Gadgets,32776,2024-01-01
18916,,india,Tablet,Gadgets,9171,
18917,,USA ,Phone,,7810,
18918,Praful,india,Tablet,Gadgets,8863,2024-01-01
18919,Amit,India,Laptop,Gadgets,32459,
18920,John,UK,,,19893,March 5 2024
18921,Praful,Germany,,,7701,2024-01-01
18922,Amit,India,Phone,electronics,7681,
18923,Raj,UK,Phone,,46626,
18924,,UK,,Electronics,5875,01-02-2024
18925,,India,,,38467,01-02-2024
18926,Raj,USA,Laptop,Electronics,48989,
18927,Sara,USA ,,Electronics,21166,March 5 2024
18928,Amit,,,Gadgets,19132,March 5 2024
18929,,Germany,Tablet,Electronics,42383,
18930,Sara,India,Phone,electronics,3956,March 5 2024
18931,Raj,,Phone,Gadgets,10284,March 5 2024
18932,Praful,India,Phone,electronics,35721,March 5 2024
18933,Raj,Germany,Tablet,Gadgets,37612,
18934,Sara,india,Headphones,electronics,16097,01-02-2024
18935,Sara,UK,Phone,electronics,39338,2024-01-01
18936,Raj,USA ,Tablet,,1429,2024-01-01
18937,Sara,India,Headphones,electronics,29239,01-02-2024
18938,Amit,Germany,Phone,Gadgets,12702,
18939,Amit,India,Laptop,Electronics,18612,01-02-2024
18940,Praful,UK,Tablet,Electronics,41429,2024-01-01
18941,Amit,USA ,,electronics,37617,01-02-2024
18942,Amit,india,Tablet,Electronics,20153,01-02-2024
18943,Sara,India,Laptop,,38088,2024-01-01
18944,Praful,UK,,Electronics,1013,01-02-2024
18945,Raj,UK,Phone,electronics,14339,March 5 2024
18946,,india,Laptop,electronics,28443,March 5 2024
18947,Amit,USA ,Headphones,Gadgets,33824,01-02-2024
18948,,USA ,Tablet,Gadgets,7438,2024-01-01
18949,,UK,Headphones,Electronics,1759,March 5 2024
18950,Sara,Germany,,electronics,45256,March 5 2024
18951,,Germany,Tablet,,5663,
18952,Sara,india,Tablet,Electronics,19228,2024-01-01
18953,Sara,USA ,Headphones,electronics,13232,March 5 2024
18954,John,India,,,17635,
18955,Praful,UK,Headphones,electronics,39434,March 5 2024
18956,John,USA ,,electronics,40372,March 5 2024
18957,Sara,UK,Tablet,electronics,26852,2024-01-01
18958,Sara,USA ,,,34132,March 5 2024
18959,Raj,,Laptop,Electronics,35071,01-02-2024
18960,Praful,India,Headphones,,23692,01-02-2024
18961,Sara,india,Laptop,Gadgets,20354,2024-01-01
18962,Amit,,Headphones,electronics,19769,
18963,Amit,Germany,Headphones,electronics,19668,
18964,Sara,india,,,47713,01-02-2024
18965,Sara,Germany,Tablet,Gadgets,41281,March 5 2024
18966,Raj,india,Headphones,Electronics,4385,
18967,Raj,USA,Laptop,,10946,01-02-2024
18968,,india,Laptop,electronics,34898,
18969,Raj,USA,Phone,,5192,2024-01-01
18970,Amit,India,Tablet,electronics,4542,March 5 2024
18971,Amit,USA ,Phone,,45761,
18972,John,USA ,Phone,electronics,2248,2024-01-01
18973,John,USA,Tablet,Electronics,21173,01-02-2024
18974,Raj,india,Phone,,48720,2024-01-01
18975,,india,Phone,,2611,
18976,Raj,india,Laptop,,49649,March 5 2024
18977,Amit,USA,Laptop,electronics,16372,2024-01-01
18978,John,USA ,Phone,,42203,
18979,Amit,UK,Tablet,electronics,43549,
18980,Raj,USA,Tablet,,32835,2024-01-01
18981,Praful,,Laptop,Electronics,29891,March 5 2024
18982,John,USA,Headphones,Gadgets,41730,01-02-2024
18983,Praful,Germany,Headphones,Gadgets,24232,2024-01-01
18984,John,Germany,,,17182,2024-01-01
18985,Sara,india,Headphones,,24794,2024-01-01
18986,Praful,india,Headphones,,13611,2024-01-01
18987,Raj,,Phone,Gadgets,45400,March 5 2024
18988,Amit,USA,Tablet,,28806,2024-01-01
18989,Raj,,Headphones,,36860,
18990,Sara,USA,Phone,electronics,32970,March 5 2024
18991,Raj,USA ,Headphones,electronics,29072,2024-01-01
18992,Amit,India,Phone,electronics,18579,
18993,Praful,,Laptop,Gadgets,21783,
18994,Raj,,,Electronics,21300,
18995,,India,Phone,Electronics,37772,2024-01-01
18996,John,UK,Headphones,Electronics,19010,01-02-2024
18997,Sara,india,Phone,Electronics,29290,March 5 2024
18998,,Germany,Phone,Electronics,38567,2024-01-01
18999,Praful,UK,Phone,Electronics,31818,March 5 2024
19000,Raj,USA,Tablet,Electronics,29784,01-02-2024
19001,John,India,Phone,Gadgets,18771,
19002,Amit,,Phone,Electronics,14917,March 5 2024
19003,,India,Tablet,,38614,
19004,Sara,,,electronics,21464,01-02-2024
19005,Praful,USA ,Laptop,electronics,20338,
19006,Sara,,Laptop,Electronics,31443,01-02-2024
19007,Sara,USA ,Tablet,,29355,
19008,John,,Phone,Electronics,35934,March 5 2024
19009,John,,Phone,,21372,2024-01-01
19010,Praful,USA,Phone,Gadgets,33735,01-02-2024
19011,,Germany,Laptop,Electronics,43023,March 5 2024
19012,Raj,UK,Tablet,Gadgets,4937,
19013,Sara,USA,Laptop,Electronics,42271,01-02-2024
19014,,india,Phone,Gadgets,2175,01-02-2024
19015,John,USA,,,30946,March 5 2024
19016,Praful,Germany,Tablet,Gadgets,37502,01-02-2024
19017,John,India,Headphones,Gadgets,41131,2024-01-01
19018,Raj,india,Headphones,Electronics,15690,March 5 2024
19019,Raj,USA ,Tablet,,23604,
19020,Amit,USA ,Tablet,electronics,29910,March 5 2024
19021,John,USA ,Headphones,,32126,2024-01-01
19022,Raj,UK,Laptop,Electronics,37482,March 5 2024
19023,John,UK,,electronics,38452,01-02-2024
19024,Sara,india,Laptop,electronics,47354,
19025,Praful,India,Tablet,electronics,21356,01-02-2024
19026,,USA ,Phone,Gadgets,9468,March 5 2024
19027,John,Germany,Phone,,5421,2024-01-01
19028,Sara,USA ,,electronics,16294,
19029,Praful,india,Phone,,37467,2024-01-01
19030,Praful,india,Tablet,Gadgets,40817,2024-01-01
19031,Praful,USA,Tablet,,38230,2024-01-01
19032,Sara,india,Headphones,,43487,March 5 2024
19033,Praful,india,Laptop,Gadgets,3499,2024-01-01
19034,Amit,UK,,Electronics,10481,2024-01-01
19035,John,USA,Headphones,electronics,44293,
19036,,USA ,Laptop,Electronics,46344,
19037,Praful,Germany,Tablet,Electronics,46891,2024-01-01
19038,Sara,India,Laptop,electronics,7092,
19039,Praful,,Tablet,,21966,2024-01-01
19040,Raj,,,,13411,2024-01-01
19041,Amit,India,Phone,Gadgets,34845,2024-01-01
19042,Raj,Germany,,Electronics,6213,March 5 2024
19043,Raj,India,Laptop,,9613,
19044,Sara,Germany,,Electronics,12382,March 5 2024
19045,John,USA,Headphones,Electronics,12366,01-02-2024
19046,,UK,,Gadgets,18818,March 5 2024
19047,Amit,india,Phone,Gadgets,21752,01-02-2024
19048,Sara,USA,Laptop,Gadgets,2943,2024-01-01
19049,Sara,india,Phone,electronics,41252,March 5 2024
19050,,Germany,Phone,Electronics,8689,
19051,Sara,India,Headphones,Electronics,43575,01-02-2024
19052,Amit,india,Headphones,Gadgets,39167,March 5 2024
19053,Praful,,,,10739,March 5 2024
19054,Raj,USA ,Tablet,Electronics,38181,2024-01-01
19055,Raj,Germany,Phone,Gadgets,11172,March 5 2024
19056,John,UK,,electronics,1204,01-02-2024
19057,Amit,india,,Gadgets,38237,March 5 2024
19058,Amit,India,Headphones,,48008,March 5 2024
19059,Raj,Germany,,Gadgets,41623,01-02-2024
19060,,Germany,Headphones,Electronics,39369,
19061,Praful,India,Laptop,Gadgets,32386,March 5 2024
19062,Sara,UK,Laptop,Electronics,11048,2024-01-01
19063,Sara,USA,Phone,Gadgets,45147,2024-01-01
19064,Raj,india,Laptop,,33051,2024-01-01
19065,Praful,UK,Headphones,electronics,42777,
19066,Sara,UK,Phone,electronics,5229,March 5 2024
19067,,USA,Tablet,Electronics,46533,March 5 2024
19068,John,UK,,Gadgets,44788,
19069,John,USA,Phone,Electronics,48821,
19070,Amit,Germany,Laptop,Gadgets,47062,
19071,Praful,UK,Laptop,,20746,March 5 2024
19072,Praful,,,Electronics,35093,March 5 2024
19073,Praful,india,Headphones,,48344,
19074,,Germany,Tablet,Gadgets,46113,March 5 2024
19075,Amit,Germany,Laptop,Electronics,14123,01-02-2024
19076,Praful,India,Phone,electronics,3954,
19077,Raj,USA ,Headphones,Gadgets,13521,01-02-2024
19078,Praful,india,Headphones,,38400,March 5 2024
19079,Raj,USA ,Headphones,Gadgets,47065,2024-01-01
19080,Raj,USA ,Phone,Electronics,38118,2024-01-01
19081,Amit,USA,,electronics,22451,2024-01-01
19082,Sara,Germany,Laptop,Gadgets,48477,March 5 2024
19083,Praful,UK,Tablet,,43953,2024-01-01
19084,John,Germany,Laptop,Gadgets,1998,01-02-2024
19085,John,USA ,Phone,Gadgets,18031,
19086,John,USA,Headphones,Electronics,49974,
19087,Sara,india,Tablet,,24656,
19088,Sara,,Tablet,Gadgets,15831,01-02-2024
19089,,,Laptop,Electronics,10415,2024-01-01
19090,Sara,UK,Tablet,electronics,5660,01-02-2024
19091,John,USA,Laptop,electronics,48310,01-02-2024
19092,Praful,UK,Headphones,electronics,15669,
19093,Amit,UK,Tablet,,4263,2024-01-01
19094,Amit,,Tablet,Electronics,19160,
19095,Amit,,Phone,,23289,01-02-2024
19096,,india,,Electronics,10222,March 5 2024
19097,Raj,India,Headphones,Electronics,26601,2024-01-01
19098,Raj,India,Tablet,,15139,2024-01-01
19099,Sara,UK,Phone,electronics,24579,2024-01-01
19100,Praful,india,Phone,Gadgets,47462,March 5 2024
19101,,India,Laptop,Electronics,31009,2024-01-01
19102,John,USA ,,,22678,2024-01-01
19103,Raj,India,Phone,Electronics,45647,
19104,John,Germany,Phone,,8675,March 5 2024
19105,Praful,USA ,Laptop,electronics,37904,2024-01-01
19106,Raj,India,Laptop,electronics,22160,01-02-2024
19107,Praful,USA ,Phone,Electronics,13655,2024-01-01
19108,Sara,UK,Headphones,electronics,10429,2024-01-01
19109,,india,Phone,,21870,01-02-2024
19110,Amit,USA ,Phone,Gadgets,15235,March 5 2024
19111,Amit,UK,Laptop,Gadgets,7480,
19112,Praful,USA ,Laptop,Electronics,41418,March 5 2024
19113,Praful,UK,Tablet,electronics,18230,
19114,,UK,Laptop,,47289,2024-01-01
19115,Sara,USA,Laptop,,19470,01-02-2024
19116,Sara,,Tablet,electronics,21978,March 5 2024
19117,,india,Phone,electronics,910,March 5 2024
19118,John,india,Headphones,Gadgets,11565,March 5 2024
19119,Amit,India,Headphones,Electronics,20042,01-02-2024
19120,,,Phone,,14298,March 5 2024
19121,Sara,Germany,Headphones,electronics,42955,01-02-2024
19122,John,india,,Electronics,48129,2024-01-01
19123,Amit,,Phone,electronics,37561,
19124,Praful,USA,,Electronics,1034,2024-01-01
19125,Amit,Germany,Laptop,,30845,2024-01-01
19126,Sara,UK,Tablet,Gadgets,18575,
19127,Sara,USA ,Laptop,electronics,12263,
19128,John,UK,Tablet,Electronics,32350,March 5 2024
19129,,USA ,,,17326,
19130,Praful,USA ,Laptop,Gadgets,14253,2024-01-01
19131,Raj,UK,Phone,,10215,01-02-2024
19132,,Germany,Laptop,electronics,47791,
19133,Sara,India,Laptop,electronics,40196,2024-01-01
19134,Praful,USA,Laptop,electronics,32161,2024-01-01
19135,Raj,india,Phone,electronics,34607,2024-01-01
19136,Praful,UK,,,42456,01-02-2024
19137,Sara,Germany,Headphones,Electronics,47437,March 5 2024
19138,Sara,,Headphones,,26543,2024-01-01
19139,Amit,UK,Laptop,,47957,01-02-2024
19140,Raj,USA,Laptop,Gadgets,14412,
19141,Raj,,Headphones,Gadgets,17016,
19142,Sara,USA ,Headphones,Gadgets,11299,March 5 2024
19143,Sara,USA,Tablet,electronics,21871,March 5 2024
19144,Amit,USA,Laptop,electronics,45807,01-02-2024
19145,,India,Laptop,Gadgets,40783,March 5 2024
19146,Raj,USA,,Electronics,48432,2024-01-01
19147,Sara,India,Tablet,electronics,18778,
19148,Sara,Germany,Tablet,,39163,2024-01-01
19149,Sara,Germany,Tablet,electronics,6361,01-02-2024
19150,Raj,USA ,Laptop,,31410,01-02-2024
19151,John,india,,Gadgets,31074,01-02-2024
19152,John,india,Laptop,Gadgets,20096,
19153,Amit,USA,Laptop,electronics,22842,
19154,Raj,Germany,Laptop,,26390,2024-01-01
19155,Sara,india,,Electronics,25556,2024-01-01
19156,Praful,USA ,Tablet,,3697,
19157,,Germany,,electronics,21113,2024-01-01
19158,Praful,,,,48814,01-02-2024
19159,John,india,,Gadgets,5820,March 5 2024
19160,Raj,USA ,Laptop,electronics,38383,2024-01-01
19161,Amit,,Tablet,,3079,March 5 2024
19162,Raj,india,Tablet,Gadgets,16133,01-02-2024
19163,John,USA ,Phone,Electronics,25308,2024-01-01
19164,Raj,USA ,Phone,Electronics,45430,01-02-2024
19165,Amit,USA ,,Gadgets,49100,March 5 2024
19166,Amit,Germany,Laptop,electronics,7402,March 5 2024
19167,John,Germany,Phone,Electronics,24036,2024-01-01
19168,Praful,,Laptop,Gadgets,8538,2024-01-01
19169,Praful,Germany,Headphones,,46740,
19170,Praful,USA ,Phone,Gadgets,18460,2024-01-01
19171,John,USA,Headphones,,7378,
19172,John,India,Headphones,Electronics,35984,2024-01-01
19173,Sara,India,Laptop,,13689,01-02-2024
19174,Amit,india,Laptop,Gadgets,26350,March 5 2024
19175,John,UK,Headphones,Gadgets,10847,March 5 2024
19176,John,india,Laptop,electronics,24438,
19177,Praful,india,Laptop,electronics,19445,March 5 2024
19178,,india,,electronics,33112,01-02-2024
19179,Praful,USA ,,Electronics,43874,2024-01-01
19180,Raj,,Phone,Electronics,29446,March 5 2024
19181,Sara,USA ,Phone,Gadgets,868,March 5 2024
19182,Sara,USA,Headphones,electronics,44851,2024-01-01
19183,Praful,india,Laptop,electronics,4202,01-02-2024
19184,,UK,Tablet,Gadgets,20512,2024-01-01
19185,Sara,India,Phone,Gadgets,30600,
19186,Praful,,Tablet,,34777,March 5 2024
19187,Amit,india,Tablet,Electronics,35758,2024-01-01
19188,Sara,USA,Headphones,electronics,21636,March 5 2024
19189,Raj,india,,Electronics,25396,01-02-2024
19190,Sara,USA ,Tablet,electronics,22537,2024-01-01
19191,John,Germany,Tablet,Gadgets,23156,
19192,John,,,electronics,31671,01-02-2024
19193,Praful,UK,Laptop,,624,March 5 2024
19194,John,Germany,Headphones,electronics,47121,01-02-2024
19195,Praful,india,,Electronics,6759,2024-01-01
19196,Sara,india,Laptop,electronics,18404,
19197,Amit,India,Tablet,Electronics,16993,
19198,,India,Headphones,,24400,March 5 2024
19199,Amit,USA ,Headphones,,411,March 5 2024
19200,Praful,USA,Phone,electronics,41610,2024-01-01
19201,Sara,Germany,Tablet,electronics,33748,2024-01-01
19202,Raj,,,electronics,3147,01-02-2024
19203,Sara,USA,Laptop,Electronics,15377,01-02-2024
19204,Praful,UK,,electronics,1383,
19205,Sara,India,Phone,Electronics,12459,01-02-2024
19206,Raj,,Tablet,Gadgets,49913,
19207,Raj,UK,Phone,,14463,
19208,Praful,UK,,electronics,12588,2024-01-01
19209,,Germany,Laptop,Electronics,12208,01-02-2024
19210,Praful,India,Headphones,electronics,28711,2024-01-01
19211,Amit,USA ,Phone,electronics,34330,
19212,John,,Headphones,electronics,23826,2024-01-01
19213,Amit,India,Headphones,Electronics,35361,2024-01-01
19214,Sara,,,electronics,20054,March 5 2024
19215,John,India,Tablet,,46514,01-02-2024
19216,John,india,Headphones,Gadgets,18411,2024-01-01
19217,John,Germany,Headphones,electronics,37647,
19218,John,India,Headphones,,3356,
19219,John,india,Laptop,Electronics,33207,01-02-2024
19220,John,Germany,,electronics,42460,March 5 2024
19221,John,India,Tablet,,37675,
19222,Amit,USA,Phone,Gadgets,40059,01-02-2024
19223,Praful,UK,,Gadgets,38212,01-02-2024
19224,Sara,USA ,,Gadgets,7352,01-02-2024
19225,Raj,India,Phone,electronics,15909,01-02-2024
19226,John,USA,,electronics,2225,2024-01-01
19227,Raj,UK,Phone,,39750,2024-01-01
19228,John,UK,Headphones,Gadgets,5800,
19229,John,india,Tablet,,45793,March 5 2024
19230,John,india,Phone,electronics,28136,2024-01-01
19231,John,,Phone,Electronics,41732,March 5 2024
19232,Amit,USA ,Laptop,,2063,March 5 2024
19233,Sara,USA ,Headphones,electronics,25708,01-02-2024
19234,Raj,Germany,Laptop,Gadgets,26375,2024-01-01
19235,Raj,USA,Laptop,Electronics,37583,2024-01-01
19236,Raj,UK,,Electronics,29707,2024-01-01
19237,John,india,Headphones,Electronics,41238,01-02-2024
19238,Sara,India,Headphones,electronics,9212,
19239,Sara,USA ,Tablet,Gadgets,13775,March 5 2024
19240,Praful,UK,Laptop,Electronics,47108,
19241,Raj,,Laptop,Electronics,31308,2024-01-01
19242,,USA,Tablet,,20570,2024-01-01
19243,Praful,UK,Tablet,,38807,2024-01-01
19244,Sara,USA ,Laptop,,4773,2024-01-01
19245,John,india,Tablet,electronics,524,
19246,John,USA,Headphones,Electronics,22674,01-02-2024
19247,Amit,Germany,Laptop,,22137,01-02-2024
19248,Sara,USA ,Headphones,Gadgets,40729,01-02-2024
19249,Amit,Germany,Headphones,electronics,39997,March 5 2024
19250,Amit,India,Headphones,,6666,
19251,John,UK,,electronics,43738,2024-01-01
19252,Sara,USA ,Phone,Gadgets,30020,01-02-2024
19253,Sara,USA ,Laptop,Electronics,35640,2024-01-01
19254,Amit,,Tablet,Electronics,48635,01-02-2024
19255,Amit,USA ,Tablet,Electronics,12376,March 5 2024
19256,John,UK,,Electronics,42294,March 5 2024
19257,Raj,UK,Laptop,Electronics,21574,March 5 2024
19258,Sara,Germany,Phone,electronics,20886,
19259,Amit,,Headphones,Electronics,12795,2024-01-01
19260,Praful,Germany,,Electronics,6288,01-02-2024
19261,Amit,UK,Headphones,Electronics,24512,2024-01-01
19262,,Germany,Phone,,7639,01-02-2024
19263,Amit,USA,Laptop,Electronics,46369,2024-01-01
19264,Amit,USA ,,Electronics,44335,2024-01-01
19265,,USA ,Tablet,Electronics,19862,2024-01-01
19266,Raj,UK,Phone,Electronics,48593,01-02-2024
19267,Sara,USA ,Tablet,electronics,2591,March 5 2024
19268,Raj,Germany,Laptop,electronics,49944,March 5 2024
19269,Praful,UK,Headphones,,11173,
19270,Raj,UK,Tablet,Electronics,41343,
19271,Raj,USA,Laptop,Electronics,32775,01-02-2024
19272,Praful,India,Laptop,,7311,
19273,,USA,Phone,,11427,2024-01-01
19274,Raj,USA ,Phone,electronics,5093,March 5 2024
19275,Amit,USA ,Laptop,,21362,
19276,,Germany,Tablet,Gadgets,37018,
19277,Praful,USA,Headphones,,35590,01-02-2024
19278,John,UK,Laptop,Electronics,44908,2024-01-01
19279,Sara,,,electronics,21891,March 5 2024
19280,Amit,USA ,Phone,Gadgets,32598,01-02-2024
19281,Raj,USA ,Phone,Gadgets,22235,2024-01-01
19282,Sara,,Tablet,Electronics,49102,2024-01-01
19283,,USA ,,,20012,March 5 2024
19284,John,USA ,,,209,01-02-2024
19285,Amit,,,,20793,01-02-2024
19286,Praful,,Headphones,Electronics,43764,2024-01-01
19287,Raj,india,Laptop,Gadgets,6000,2024-01-01
19288,Amit,india,Laptop,Electronics,11242,01-02-2024
19289,Sara,Germany,,Electronics,26714,
19290,John,Germany,Tablet,Electronics,5929,01-02-2024
19291,,India,Phone,electronics,32886,
19292,John,USA,Phone,Gadgets,35416,2024-01-01
19293,Raj,india,Phone,electronics,36516,01-02-2024
19294,Sara,USA ,Headphones,,39796,2024-01-01
19295,John,USA,Laptop,,17477,March 5 2024
19296,Amit,USA ,Laptop,electronics,23959,01-02-2024
19297,Sara,,,Gadgets,27854,01-02-2024
19298,,,,electronics,40503,March 5 2024
19299,,Germany,,electronics,14534,2024-01-01
19300,Sara,UK,Phone,,3484,01-02-2024
19301,,India,Headphones,,31884,2024-01-01
19302,Amit,,Headphones,,43731,March 5 2024
19303,Amit,Germany,Laptop,electronics,13473,
19304,Praful,USA,Laptop,Electronics,45573,March 5 2024
19305,Praful,USA,,electronics,7944,01-02-2024
19306,John,USA,Tablet,electronics,14809,01-02-2024
19307,Raj,UK,Laptop,Gadgets,37998,2024-01-01
19308,,Germany,,,17826,
19309,Sara,UK,Headphones,electronics,24757,March 5 2024
19310,Sara,India,Phone,electronics,13862,
19311,Raj,Germany,Headphones,Gadgets,4300,2024-01-01
19312,John,India,Phone,,23460,2024-01-01
19313,Praful,india,Laptop,Gadgets,22416,2024-01-01
19314,Sara,India,Phone,electronics,25980,01-02-2024
19315,Praful,Germany,Laptop,Gadgets,40152,01-02-2024
19316,Sara,India,Tablet,,22657,2024-01-01
19317,Sara,Germany,Phone,electronics,48836,March 5 2024
19318,Raj,UK,Phone,Gadgets,16757,March 5 2024
19319,Raj,india,Headphones,Electronics,3828,March 5 2024
19320,Raj,USA ,,Electronics,8239,2024-01-01
19321,Sara,India,Headphones,Electronics,32035,March 5 2024
19322,John,,Tablet,Electronics,11169,March 5 2024
19323,Amit,USA,Headphones,electronics,2059,March 5 2024
19324,Raj,India,Headphones,,15495,01-02-2024
19325,Amit,india,Tablet,Gadgets,21803,01-02-2024
19326,Sara,USA ,Phone,,12677,March 5 2024
19327,Praful,USA ,Headphones,Gadgets,35284,
19328,Amit,India,,Gadgets,19111,2024-01-01
19329,Praful,USA ,,Gadgets,4129,01-02-2024
19330,Amit,,Laptop,Gadgets,42036,2024-01-01
19331,,,,,687,01-02-2024
19332,,Germany,Laptop,,36226,
19333,Amit,india,,,46016,March 5 2024
19334,,USA,Tablet,electronics,37784,2024-01-01
19335,John,Germany,Phone,,15084,01-02-2024
19336,John,,,electronics,19694,2024-01-01
19337,,India,,,29764,March 5 2024
19338,Sara,USA ,Laptop,,2698,March 5 2024
19339,,USA,Phone,Gadgets,30012,01-02-2024
19340,John,USA,Laptop,electronics,12495,March 5 2024
19341,John,india,Phone,Electronics,6945,01-02-2024
19342,Praful,India,Laptop,Electronics,8374,01-02-2024
19343,Sara,UK,Phone,Gadgets,6342,01-02-2024
19344,Sara,UK,Laptop,Gadgets,39386,01-02-2024
19345,Sara,USA ,Tablet,Gadgets,22874,01-02-2024
19346,Raj,,Tablet,electronics,33587,March 5 2024
19347,,USA ,,Gadgets,4036,
19348,Sara,UK,Phone,Electronics,3718,2024-01-01
19349,,UK,,Gadgets,2645,
19350,Raj,UK,Phone,,29038,
19351,,USA ,Laptop,electronics,28699,01-02-2024
19352,Raj,india,Phone,Gadgets,13251,
19353,John,USA,Phone,,34745,2024-01-01
19354,,india,Headphones,,31338,
19355,,India,Tablet,,30534,01-02-2024
19356,,Germany,,Electronics,46295,01-02-2024
19357,John,,Laptop,electronics,2408,01-02-2024
19358,,UK,Phone,,8874,
19359,Amit,india,,Gadgets,16044,01-02-2024
19360,John,,Tablet,electronics,46203,
19361,Raj,USA,Tablet,electronics,6474,March 5 2024
19362,,India,Tablet,Gadgets,7052,2024-01-01
19363,,India,Headphones,,28342,01-02-2024
19364,,USA ,Headphones,Gadgets,44471,
19365,Amit,UK,Tablet,,46537,March 5 2024
19366,John,India,,,22525,01-02-2024
19367,Praful,USA ,Headphones,Electronics,18717,
19368,Sara,USA ,Tablet,electronics,6688,2024-01-01
19369,,UK,Phone,Gadgets,12004,2024-01-01
19370,Praful,india,,electronics,12409,
19371,Amit,Germany,,Gadgets,27719,
19372,Sara,USA,,,35221,2024-01-01
19373,Sara,UK,,,6905,01-02-2024
19374,John,USA,Phone,Electronics,16560,2024-01-01
19375,Amit,,Headphones,electronics,11579,2024-01-01
19376,Raj,Germany,Headphones,,4529,March 5 2024
19377,,Germany,Phone,Gadgets,1677,
19378,Sara,India,Tablet,,12641,01-02-2024
19379,Amit,USA ,Phone,electronics,47835,March 5 2024
19380,Sara,UK,Headphones,Electronics,12147,
19381,Amit,india,Laptop,Gadgets,48161,March 5 2024
19382,,USA,Phone,electronics,28332,01-02-2024
19383,,Germany,Phone,Electronics,36861,2024-01-01
19384,Raj,Germany,Laptop,electronics,4754,March 5 2024
19385,John,UK,Headphones,,3542,01-02-2024
19386,,india,,,20738,2024-01-01
19387,Praful,Germany,Tablet,,35945,
19388,,USA ,Headphones,Gadgets,6846,2024-01-01
19389,Sara,,Headphones,Gadgets,42818,
19390,John,,Tablet,Gadgets,2399,March 5 2024
19391,John,india,Phone,Gadgets,28243,
19392,,India,Phone,electronics,33278,
19393,John,India,Headphones,Electronics,2574,01-02-2024
19394,Sara,india,Phone,Gadgets,27907,01-02-2024
19395,,Germany,,Electronics,48835,March 5 2024
19396,Sara,india,Tablet,Electronics,39641,01-02-2024
19397,Praful,USA,Tablet,electronics,19036,2024-01-01
19398,John,,,Gadgets,30636,March 5 2024
19399,,,Headphones,Electronics,19305,March 5 2024
19400,John,India,,Electronics,29729,2024-01-01
19401,Amit,india,Laptop,Electronics,31432,March 5 2024
